13652,-23.81793226,31.65673119,290,1,90,Dry subhumid,South Africa
10071,-21.58328316,45.2187767,247,4,0,Semiarid,Madagascar
1639,-16.05999164,25.56588407,1110,3,72,Dry subhumid,Zambia
9030,-20.94781493,44.27716262,136,2,115,Semiarid,Madagascar
13341,-23.59748569,32.59268588,123,1,47,Dry subhumid,Mozambique
10233,-21.75414273,34.22393661,144,4,115,Dry subhumid,Mozambique
16634,-28.93886837,23.45681944,1333,6,125,Semiarid,South Africa
14256,-24.37282161,25.09965844,1199,2,246,Dry subhumid,Botswana
2949,-16.89138243,20.19728244,1144,1,134,Dry subhumid,Angola
12650,-23.16198244,32.94222036,101,3,90,Dry subhumid,Mozambique
11950,-22.83535501,16.55560211,1453,5,55,Semiarid,Namibia
20121,-27.17394833,18.00602196,915,3,228,Arid,Namibia
15988,-27.24778985,22.75424706,1092,4,228,Semiarid,South Africa
9998,-21.6611671,28.14090483,893,10,354,Semiarid,Botswana
6543,-19.29904706,15.4010873,1176,1,90,Semiarid,Namibia
20413,-28.43949491,18.29545915,897,5,156,Arid,Namibia
7214,-19.73886222,28.37186169,1168,3,122,Dry subhumid,Zimbabwe
2543,-16.66258153,13.77926889,1209,17,26,Dry subhumid,Angola
8013,-20.3770254,21.59218641,975,3,73,Semiarid,Botswana
17801,-32.40187379,24.74742901,843,1,130,Semiarid,South Africa
19026,-23.32394869,20.21318262,1260,2,115,Arid,Botswana
16628,-28.93832938,22.75263009,1292,7,37,Semiarid,South Africa
5622,-18.57356764,29.07066115,1209,2,90,Dry subhumid,Zimbabwe
8496,-20.69934092,25.33331024,904,0,0,Semiarid,Botswana
15549,-26.24580898,25.56857901,1367,3,37,Dry subhumid,South Africa
1647,-16.05972214,26.49914382,1044,0,0,Dry subhumid,Zambia
8832,-20.91062468,28.60739996,1033,2,332,Semiarid,Zimbabwe
9671,-21.44072053,31.29857289,463,1,90,Semiarid,Zimbabwe
7869,-20.27111403,21.94306836,949,0,0,Semiarid,Botswana
160,-6.597497762,13.02064163,88,3,161,Dry subhumid,Angola
9478,-21.33885157,28.60820844,883,4,302,Semiarid,Zimbabwe
11374,-22.33571205,45.34274421,726,14,20,Semiarid,Madagascar
21076,-31.1624682,20.19620446,1047,2,270,Arid,South Africa
11706,-22.62272378,32.2383005,195,1,47,Semiarid,Mozambique
3824,-17.41797485,22.18076258,1018,1,90,Semiarid,Angola
13145,-23.49642522,29.4312449,1060,1,47,Dry subhumid,South Africa
10685,-22.09208894,22.29152486,1063,2,65,Semiarid,Botswana
18148,-33.1082191,22.98358695,886,3,202,Semiarid,South Africa
9938,-21.66035861,21.12218785,1214,1,47,Semiarid,Botswana
13464,-23.71606331,27.90967848,897,1,270,Semiarid,South Africa
13052,-23.48941836,17.60690048,1311,1,0,Semiarid,Namibia
8299,-20.58777017,19.9550068,1210,1,0,Semiarid,Namibia
14471,-24.59165122,24.7482375,1195,0,0,Dry subhumid,Botswana
19949,-26.48323371,20.79232648,910,4,344,Arid,Botswana
11228,-22.41305699,20.53576763,1171,1,270,Semiarid,Botswana
14683,-24.81048082,26.85676313,1147,2,270,Dry subhumid,South Africa
12576,-23.17437919,24.2801254,999,2,180,Semiarid,Botswana
8352,-20.59235157,26.1517653,911,1,180,Semiarid,Botswana
18318,-33.46368246,22.63054905,846,20,273,Semiarid,South Africa
18811,-28.08510953,17.16169543,244,24,100,Hyperarid,Namibia
12269,-22.94908172,31.53707559,409,2,295,Semiarid,Mozambique
16500,-28.48584797,24.04377865,1298,5,100,Semiarid,South Africa
15398,-25.91298317,26.0372301,1486,3,48,Dry subhumid,South Africa
3241,-17.08002864,13.54346113,699,2,244,Semiarid,Angola
3536,-17.20830807,27.90078515,581,3,0,Dry subhumid,Zimbabwe
15595,-26.35684075,24.98242829,1289,1,0,Semiarid,South Africa
20401,-28.30420862,21.08230265,933,1,49,Arid,South Africa
6965,-19.61758966,15.51643098,1223,2,28,Semiarid,Namibia
19283,-24.34425519,44.36690431,317,2,331,Arid,Madagascar
4257,-17.72331222,17.39319128,1154,1,270,Semiarid,Namibia
5252,-18.36470933,22.64671872,986,1,180,Semiarid,Botswana
7692,-20.15711782,18.08579236,1261,1,90,Semiarid,Namibia
7178,-19.74101818,24.16451223,949,2,208,Semiarid,Botswana
5076,-18.256642,20.54466096,1097,2,245,Semiarid,Namibia
11428,-22.52301078,21.93983442,1093,0,0,Semiarid,Botswana
4055,-17.59772774,12.13966383,508,1,180,Semiarid,Namibia
7234,-19.82536998,14.34682448,1169,6,90,Semiarid,Namibia
8681,-20.80309634,29.07497306,1021,4,122,Semiarid,Zimbabwe
7349,-19.84585157,27.78759743,1129,0,0,Semiarid,Zimbabwe
8443,-20.69260356,19.13628225,1345,2,270,Semiarid,Namibia
19136,-24.00253605,19.3332828,1209,1,312,Arid,Namibia
5472,-18.46657828,29.88803823,1100,0,0,Dry subhumid,Zimbabwe
17979,-32.7549117,24.3946606,730,2,149,Semiarid,South Africa
7317,-19.84719905,24.04755158,945,3,215,Semiarid,Botswana
2459,-16.58200265,24.28228136,1078,3,288,Dry subhumid,Zambia
18800,-27.88541404,16.34108442,437,3,37,Hyperarid,Namibia
1842,-16.15323677,32.68296657,427,3,237,Semiarid,Mozambique
2129,-16.36964092,29.29973155,1052,7,24,Dry subhumid,Zimbabwe
2076,-16.3707189,21.48196312,1068,3,161,Dry subhumid,Angola
14278,-24.37120465,27.67629617,1478,6,253,Dry subhumid,South Africa
6155,-18.99424868,19.84208857,1186,2,65,Semiarid,Namibia
2843,-16.78897449,28.25031963,487,0,0,Dry subhumid,Zimbabwe
4122,-17.6246772,19.96201366,1124,1,90,Semiarid,Angola
20678,-29.57487559,17.99847611,1050,4,330,Arid,South Africa
5542,-18.57141168,19.7262059,1131,3,302,Semiarid,Namibia
14604,-24.68947775,32.71368895,56,2,209,Dry subhumid,Mozambique
11537,-22.50657161,34.69528264,165,0,0,Dry subhumid,Mozambique
8604,-20.80147937,20.07142846,1209,2,0,Semiarid,Namibia
5048,-18.24909615,17.27434416,1132,1,90,Semiarid,Namibia
15764,-26.68131223,31.78258516,219,4,209,Semiarid,Swaziland
20201,-27.45772613,19.61759958,848,1,90,Arid,Namibia
16227,-27.68760501,31.7855496,326,3,286,Dry subhumid,South Africa
17019,-30.31005682,23.45574147,1106,5,247,Semiarid,South Africa
11019,-22.29959977,18.0787855,1574,1,47,Semiarid,Namibia
13651,-23.81820176,31.53950104,274,2,90,Dry subhumid,South Africa
579,-12.72041474,13.10149001,4,3,314,Semiarid,Angola
20094,-27.03785357,19.47207251,927,1,228,Arid,Namibia
15687,-26.57890429,23.57566656,1133,1,180,Semiarid,South Africa
15345,-25.80222089,26.50588118,1498,3,107,Dry subhumid,South Africa
21315,-33.21574744,21.66171601,433,3,310,Arid,South Africa
6788,-19.42166709,27.43644598,1022,1,227,Semiarid,Zimbabwe
16647,-28.93940736,24.98242829,1159,1,311,Semiarid,South Africa
10981,-22.18048316,35.27873841,45,1,0,Dry subhumid,Mozambique
7152,-19.73805374,21.12569128,1128,1,47,Semiarid,Botswana
2932,-16.88680103,18.2132633,1154,2,296,Dry subhumid,Angola
16224,-27.68868299,31.43358967,579,3,339,Dry subhumid,South Africa
17155,-30.77143155,25.45215735,1373,3,180,Semiarid,South Africa
20529,-28.87014725,21.08122468,846,4,240,Arid,South Africa
4554,-17.92624164,15.17363387,1103,1,0,Semiarid,Namibia
7512,-19.94799002,30.35911476,1005,4,152,Dry subhumid,Zimbabwe
19308,-24.54583714,18.0141068,1178,2,270,Arid,Namibia
10779,-22.07996168,33.28932939,121,2,332,Dry subhumid,Mozambique
4916,-18.15100013,20.31127865,1064,3,122,Semiarid,Namibia
13509,-23.70474454,33.17856711,74,1,0,Dry subhumid,Mozambique
17514,-31.81626206,24.15993082,1660,12,141,Semiarid,South Africa
15257,-25.69145862,23.10728497,1025,1,90,Semiarid,South Africa
13375,-23.52337468,45.82217507,747,1,270,Semiarid,Madagascar
16161,-27.58492758,24.98242829,1330,2,90,Semiarid,South Africa
6758,-19.42247558,23.93086042,946,5,0,Semiarid,Botswana
7828,-20.26087323,17.15037666,1525,3,35,Semiarid,Namibia
7641,-20.05713533,28.72301313,1343,3,73,Dry subhumid,Zimbabwe
10639,-22.08077017,16.90971799,1318,2,115,Semiarid,Namibia
20144,-27.18122469,21.37739922,924,2,151,Arid,South Africa
15387,-25.91325266,24.747968,1150,1,90,Dry subhumid,South Africa
4709,-18.02945807,14.70606077,1119,2,115,Semiarid,Namibia
15442,-26.02401494,24.98242829,1206,1,228,Dry subhumid,South Africa
8749,-20.90577378,18.90182196,1406,0,0,Semiarid,Namibia
11638,-22.63296457,24.2803949,992,1,90,Semiarid,Botswana
9379,-21.32888027,17.02937359,1396,3,160,Semiarid,Namibia
14274,-24.37174364,27.20764508,954,1,270,Semiarid,South Africa
7231,-19.66663767,44.6161868,33,3,133,Dry subhumid,Madagascar
12325,-22.86931132,46.16712814,1045,6,200,Dry subhumid,Madagascar
16646,-28.93940736,24.86519815,1189,2,0,Semiarid,South Africa
15003,-25.25083497,24.98242829,1190,1,270,Dry subhumid,Botswana
3831,-17.41878334,22.99787017,997,1,90,Dry subhumid,Angola
18050,-32.87268083,25.45269634,878,4,180,Dry subhumid,South Africa
21225,-32.17873228,18.72503352,480,7,67,Arid,South Africa
20017,-26.75892667,19.47288099,1038,2,209,Arid,Namibia
6135,-18.9883198,17.50530102,1166,2,180,Dry subhumid,Namibia
12554,-23.17222324,21.70483515,1208,4,302,Semiarid,Botswana
6524,-19.20661042,29.65627288,1315,0,0,Dry subhumid,Zimbabwe
12503,-22.98438551,45.34894258,617,9,128,Semiarid,Madagascar
20517,-28.86664382,19.32088604,560,11,214,Arid,South Africa
21055,-31.01990556,21.5180754,1343,7,124,Arid,South Africa
10130,-21.76923443,22.1748337,1075,3,47,Semiarid,Botswana
8906,-21.01276313,18.90155247,1388,0,0,Semiarid,Namibia
3759,-17.39884074,14.59260355,1108,0,0,Semiarid,Namibia
11564,-22.44189291,45.57774348,975,5,219,Semiarid,Madagascar
9397,-21.33453966,19.13466529,1427,1,133,Semiarid,Namibia
13286,-23.60880447,26.15338226,998,0,0,Semiarid,Botswana
17784,-32.40079581,22.74912666,890,4,119,Semiarid,South Africa
14114,-24.26205934,22.28882991,1094,1,90,Semiarid,Botswana
13856,-24.04215176,21.35233623,1129,3,340,Semiarid,Botswana
14962,-25.12659797,33.4181478,48,4,66,Dry subhumid,Mozambique
6792,-19.42112811,27.9037496,1081,2,115,Semiarid,Zimbabwe
1159,-15.42371492,32.91365393,226,5,23,Dry subhumid,Mozambique
9513,-21.32591583,33.8711682,87,2,245,Dry subhumid,Mozambique
2078,-16.37260536,23.34902161,1006,3,0,Dry subhumid,Zambia
6501,-19.21011385,26.96887288,1014,3,199,Semiarid,Zimbabwe
10953,-22.19153244,32.00276224,318,3,73,Semiarid,Mozambique
13798,-23.92680808,31.77423083,305,4,301,Dry subhumid,South Africa
17278,-31.23361477,22.86770428,1263,1,49,Semiarid,South Africa
8687,-20.80174887,29.77646747,970,6,0,Dry subhumid,Zimbabwe
15357,-25.79117162,32.60023173,48,3,107,Dry subhumid,Mozambique
20439,-28.57882361,17.56162539,517,2,0,Arid,Namibia
4057,-17.59880572,12.37304614,760,1,0,Semiarid,Namibia
3419,-17.18782648,14.24333856,1133,5,192,Semiarid,Angola
14514,-24.57736801,33.53322199,8,0,0,Dry subhumid,Mozambique
19038,-23.45869598,19.62730139,1263,3,36,Arid,Namibia
15514,-26.12372794,32.48407957,31,1,0,Dry subhumid,Mozambique
662,-13.11387683,40.47755846,29,1,314,Semiarid,Mozambique
3044,-16.88114164,33.73588191,431,0,0,Semiarid,Mozambique
13665,-23.81362035,33.17883661,69,2,180,Dry subhumid,Mozambique
18837,-19.14651312,12.62798802,98,10,122,Arid,Namibia
13841,-23.84892414,45.94236966,808,12,20,Semiarid,Madagascar
5974,-18.87917449,16.33758099,1090,4,345,Semiarid,Namibia
6697,-19.40980933,16.80272864,1215,1,313,Semiarid,Namibia
6690,-19.40711439,15.98481257,1145,2,152,Semiarid,Namibia
9769,-21.55444724,22.29206385,1076,1,270,Semiarid,Botswana
959,-14.97392846,40.60799384,48,3,161,Semiarid,Mozambique
6775,-19.42274507,25.91730501,996,1,133,Semiarid,Botswana
3154,-16.99998875,23.69855609,1022,1,46,Dry subhumid,Zambia
10815,-22.01151006,45.45674042,349,5,281,Semiarid,Madagascar
17633,-32.05018336,25.80492577,1166,2,31,Semiarid,South Africa
15473,-26.13369923,22.63809489,977,3,20,Semiarid,South Africa
19759,-25.91675609,16.25188171,1510,25,356,Arid,Namibia
7777,-20.16466367,28.02178822,1310,3,47,Semiarid,Zimbabwe
13521,-23.64761169,43.83303554,149,0,0,Semiarid,Madagascar
486,-12.10704506,13.92021456,261,3,314,Semiarid,Angola
4648,-17.94429778,26.15014833,782,21,10,Dry subhumid,Zimbabwe
14391,-24.48088894,27.67629617,1415,15,192,Dry subhumid,South Africa
2553,-16.66716294,14.94618044,1106,4,332,Dry subhumid,Angola
3101,-16.98974796,17.51257738,1178,1,46,Dry subhumid,Angola
9239,-21.22970627,20.18758063,1222,4,0,Semiarid,Namibia
19118,-23.99256476,15.96675644,1013,3,20,Arid,Namibia
15348,-25.79413606,31.54542993,394,4,312,Dry subhumid,Swaziland
3248,-17.08353207,14.36056871,1188,3,0,Dry subhumid,Angola
15842,-26.91307758,23.80985735,1239,2,331,Semiarid,South Africa
10193,-21.76653948,29.54470212,615,2,332,Semiarid,Zimbabwe
2560,-16.67012738,15.76301853,1134,2,270,Dry subhumid,Angola
7844,-20.26599363,19.02066908,1292,2,152,Semiarid,Namibia
8790,-20.91278064,23.69613064,963,2,0,Semiarid,Botswana
7260,-19.83614977,17.38564543,1494,4,103,Dry subhumid,Namibia
10402,-21.86759995,32.35256621,275,1,313,Dry subhumid,Mozambique
16640,-28.93913787,24.1610088,1069,1,90,Semiarid,South Africa
14950,-25.13090988,32.01219455,255,9,240,Dry subhumid,South Africa
7491,-19.95203244,27.90455808,1127,5,168,Semiarid,Zimbabwe
10375,-21.8748763,29.19408967,599,1,0,Semiarid,Zimbabwe
6709,-19.41385175,18.20490897,1358,2,152,Dry subhumid,Namibia
9060,-21.118405,18.31647973,1470,1,90,Semiarid,Namibia
19069,-23.72064472,16.11416997,1493,23,304,Arid,Namibia
3458,-17.20237919,18.79591059,1170,1,0,Dry subhumid,Angola
16745,-29.28031801,24.86492865,1172,2,30,Semiarid,South Africa
7146,-19.73697576,20.42446637,1151,2,0,Semiarid,Namibia
164,-6.698827726,13.02010264,42,3,90,Dry subhumid,Angola
6331,-19.10474146,23.69720861,946,1,313,Semiarid,Botswana
7012,-19.63187287,21.00900013,1119,1,313,Semiarid,Botswana
14131,-24.26340681,24.27985591,1123,0,0,Dry subhumid,Botswana
19659,-25.51170573,19.62245049,1025,8,127,Arid,Namibia
159,-6.596958773,12.90448946,182,5,90,Dry subhumid,Angola
18077,-32.98425159,19.45671132,931,0,0,Semiarid,South Africa
7556,-20.05255392,18.78755626,1272,1,47,Semiarid,Namibia
2855,-16.78142864,32.10166675,693,10,130,Dry subhumid,Zimbabwe
7136,-19.73455031,19.25593785,1198,2,208,Semiarid,Namibia
6685,-19.40495843,15.40054831,1223,4,180,Semiarid,Namibia
2541,-16.6593476,13.07912196,1430,7,112,Dry subhumid,Angola
1551,-15.95354128,28.59904563,690,9,186,Dry subhumid,Zambia
5989,-18.88429489,18.08983478,1174,2,245,Semiarid,Namibia
17583,-31.93295321,26.27492432,1374,3,50,Dry subhumid,South Africa
