19102,-23.8659023,19.18721673,1231,3,200,Arid,Namibia
19741,-25.78739869,19.32870139,1013,3,287,Arid,Namibia
8797,-20.91305013,24.51485519,915,2,0,Semiarid,Botswana
15912,-27.02491783,25.92053894,1459,3,270,Dry subhumid,South Africa
4864,-18.13294399,14.23848766,1231,1,90,Semiarid,Namibia
14201,-24.24373371,34.93728878,58,1,132,Dry subhumid,Mozambique
8082,-20.37513894,29.65869833,1124,1,180,Dry subhumid,Zimbabwe
1075,-15.32669687,30.11414418,449,5,203,Semiarid,Zambia
2662,-16.68521908,27.66659436,862,13,98,Dry subhumid,Zambia
1861,-16.12278388,39.79977958,28,2,27,Dry subhumid,Mozambique
5865,-18.78512088,21.2442689,1055,3,47,Semiarid,Botswana
10230,-21.75522071,33.87305466,194,1,180,Dry subhumid,Mozambique
21171,-31.74080358,18.87325554,585,66,88,Arid,South Africa
16581,-28.71249292,25.21715808,1293,8,16,Semiarid,South Africa
20354,-28.15787306,18.58947774,856,3,180,Arid,Namibia
13858,-24.04269075,21.58652702,1139,3,144,Semiarid,Botswana
8659,-20.80579128,26.50264725,997,2,245,Semiarid,Botswana
12346,-23.05714905,18.31055084,1381,1,270,Semiarid,Namibia
15727,-26.68912757,22.28586547,964,3,160,Semiarid,South Africa
12145,-22.9450393,17.02344471,1768,3,253,Semiarid,Namibia
9418,-21.33912107,21.59083894,1176,2,208,Semiarid,Botswana
12760,-23.28298551,24.63127685,1008,1,313,Semiarid,Botswana
13269,-23.60880447,24.16289526,1074,2,115,Semiarid,Botswana
10309,-21.87568479,21.47280031,1141,1,90,Semiarid,Botswana
8166,-20.48401475,21.94279886,956,1,0,Semiarid,Botswana
2821,-16.79086095,25.68284472,1011,0,0,Dry subhumid,Zambia
13863,-24.04322974,22.17186926,1111,3,132,Semiarid,Botswana
20875,-30.29819906,21.22567377,978,1,49,Arid,South Africa
11772,-22.7310606,17.84351673,1520,1,133,Semiarid,Namibia
7658,-20.0536319,30.70999671,1126,1,133,Dry subhumid,Zimbabwe
13357,-23.59128732,34.46594275,86,1,133,Dry subhumid,Mozambique
5634,-18.65091258,12.25015661,10,2,152,Semiarid,Namibia
19852,-26.19972541,18.15559146,1070,1,132,Arid,Namibia
2957,-16.89272991,21.13108117,1077,3,134,Semiarid,Angola
14695,-24.80024003,32.36253751,163,3,48,Dry subhumid,Mozambique
20990,-30.73181585,22.25271764,1130,1,49,Arid,South Africa
20662,-29.43824184,20.64006204,872,5,155,Arid,South Africa
1163,-15.42236745,33.38014906,432,2,296,Dry subhumid,Mozambique
13334,-23.59991114,31.77315285,303,2,90,Dry subhumid,Mozambique
3527,-17.20911655,26.85029526,1281,8,250,,Zambia
17823,-32.51048011,18.51752269,148,5,42,Semiarid,South Africa
11533,-22.50818858,34.22717054,159,1,47,Dry subhumid,Mozambique
20675,-29.57352812,17.55839146,583,14,148,Arid,South Africa
12720,-23.27597865,19.01231474,1337,3,287,Semiarid,Namibia
14724,-24.91800916,21.11652847,1043,2,151,Semiarid,Botswana
2864,-16.7784642,33.15215664,314,3,288,Semiarid,Mozambique
3307,-17.10239669,21.24723334,1071,3,35,Semiarid,Angola
390,-10.85739867,40.11158481,137,5,46,Dry subhumid,Mozambique
13622,-23.82493912,28.14386927,1148,2,0,Semiarid,South Africa
8630,-20.80552179,23.11159688,1008,1,90,Semiarid,Botswana
9008,-21.01330212,30.82938281,550,4,0,Semiarid,Zimbabwe
20603,-29.15554202,21.9611245,1002,2,294,Arid,South Africa
7751,-20.16628063,24.98242829,926,1,270,Semiarid,Botswana
11442,-22.52462775,23.57809201,1003,3,20,Semiarid,Botswana
15601,-26.35684075,25.68580916,1377,0,0,Dry subhumid,South Africa
188,-7.715361301,13.36263026,58,6,180,Dry subhumid,Angola
19745,-25.78847667,19.91485211,977,6,10,Arid,Namibia
10217,-21.76007161,32.35229671,307,3,340,Dry subhumid,Mozambique
6598,-19.31494724,21.82772468,980,3,313,Semiarid,Botswana
11872,-22.73698948,29.54685808,745,1,90,Semiarid,South Africa
1388,-15.73444218,33.38122704,419,6,341,Semiarid,Mozambique
20063,-26.90041133,20.49857738,873,6,54,Arid,South Africa
13137,-23.4977727,28.49475122,944,2,245,Dry subhumid,South Africa
5551,-18.57329814,20.77750428,1088,2,180,Semiarid,Namibia
14993,-25.25056548,23.81066583,1052,2,294,Semiarid,Botswana
14333,-24.47873299,20.88314616,1083,4,345,Semiarid,Botswana
1043,-15.21620409,32.7961543,398,6,244,Dry subhumid,Mozambique
6540,-19.29769959,15.05047485,1235,2,332,Semiarid,Namibia
18643,-34.65538751,20.15874471,9,5,238,Semiarid,South Africa
17507,-31.81599256,23.33716385,1350,9,330,Semiarid,South Africa
1207,-15.53205175,31.28105574,566,8,21,Semiarid,Mozambique
10651,-22.08481259,18.31351529,1607,6,119,Semiarid,Namibia
7147,-19.73724525,20.54142702,1159,1,180,Semiarid,Namibia
5645,-18.65711096,13.53510679,1560,11,295,Semiarid,Namibia
16591,-28.82433317,22.40067016,1143,3,270,Semiarid,South Africa
18998,-23.05256764,20.06738605,1288,3,0,Arid,Botswana
12923,-23.39105284,23.34363172,1113,1,313,Semiarid,Botswana
47,-5.480981695,12.56277033,162,8,339,Dry subhumid,Democratic Republic of the Congo
19837,-26.19271855,15.95759362,794,2,246,Arid,Namibia
11716,-22.61895085,33.40844599,89,1,0,Dry subhumid,Mozambique
13123,-23.49965916,26.85568515,892,2,0,Semiarid,Botswana
10891,-22.20123425,24.74850699,1029,1,227,Semiarid,Botswana
19225,-24.27553407,19.33274381,1170,4,180,Arid,Namibia
8395,-20.58534471,31.17918678,654,1,180,Dry subhumid,Zimbabwe
9515,-21.32510735,34.1050895,77,3,20,Dry subhumid,Mozambique
8136,-20.47754688,18.43559633,1332,2,180,Semiarid,Namibia
