4719,-18.03403948,15.8737808,1095,9,161,Semiarid,Namibia
11378,-22.33193912,45.8108563,1080,1,0,Dry subhumid,Madagascar
19421,-24.82557252,20.5026198,1041,1,48,Arid,Botswana
15565,-26.23422072,32.6018487,47,2,114,Dry subhumid,Mozambique
4332,-17.734092,26.15014833,1028,1,180,Dry subhumid,Zambia
1558,-15.9521938,29.41561422,455,2,180,Dry subhumid,Zimbabwe
6074,-18.89184074,28.01990176,1069,2,245,Dry subhumid,Zimbabwe
19697,-25.6478005,18.74308965,1080,2,209,Arid,Namibia
17187,-30.88704473,25.68715663,1407,2,330,Semiarid,South Africa
1176,-15.39083658,40.37784546,78,2,270,Semiarid,Mozambique
4972,-18.15450356,26.85110375,662,13,70,Semiarid,Zimbabwe
18548,-34.05549257,20.16009218,137,7,56,Semiarid,South Africa
20271,-27.73907848,19.9102707,805,4,180,Arid,Namibia
20248,-27.60136675,21.52346529,955,3,132,Arid,South Africa
11578,-22.62110681,17.25871348,2137,35,220,Semiarid,Namibia
20480,-28.72408119,18.88134038,802,4,210,Arid,Namibia
14851,-25.0306579,25.80250031,1080,3,287,Dry subhumid,Botswana
19122,-23.99472071,16.55209868,1477,2,151,Arid,Namibia
13905,-24.04403822,27.09041494,941,1,270,Semiarid,South Africa
9032,-20.94592847,44.51108392,344,1,270,Dry subhumid,Madagascar
11676,-22.63026963,28.72732505,740,1,90,Semiarid,South Africa
15463,-26.01323516,32.36657993,6,5,110,Dry subhumid,Mozambique
2222,-16.46854543,18.09791962,1168,3,161,Dry subhumid,Angola
15614,-26.34579147,32.36765791,23,3,180,Dry subhumid,Mozambique
19502,-25.0950671,18.15882539,1168,0,0,Arid,Namibia
16627,-28.93805989,22.63513045,1131,4,49,Semiarid,South Africa
4421,-17.83003207,17.97664705,1146,0,0,Semiarid,Namibia
7204,-19.74020969,27.20306367,1027,0,0,Semiarid,Zimbabwe
9845,-21.54824887,31.18188173,448,2,245,Semiarid,Zimbabwe
3513,-17.20992503,25.2160801,960,4,345,Dry subhumid,Zambia
5629,-18.57222016,29.88830772,1149,1,270,Dry subhumid,Zimbabwe
4154,-17.62898911,23.69828659,1010,2,28,Dry subhumid,Namibia
7227,-19.73643677,29.89100267,1278,4,345,Dry subhumid,Zimbabwe
4353,-17.73193605,28.60201007,746,7,221,Dry subhumid,Zimbabwe
19650,-25.50874129,18.30408297,1113,1,0,Arid,Namibia
2811,-16.79113045,24.51566367,1085,1,314,Dry subhumid,Zambia
13793,-23.92815555,31.18861909,419,4,165,Dry subhumid,South Africa
1703,-16.04786438,33.03250105,387,2,333,Semiarid,Mozambique
13394,-23.70986494,18.65981583,1248,3,0,Semiarid,Namibia
14188,-24.24939309,33.41464437,48,1,0,Dry subhumid,Mozambique
8400,-20.58372775,31.76372054,597,27,12,Dry subhumid,Zimbabwe
14980,-25.2494875,22.28748244,1024,0,0,Semiarid,Botswana
8959,-21.02003948,25.09938894,907,4,257,Semiarid,Botswana
5886,-18.78754634,23.69747811,945,1,180,Dry subhumid,Botswana
5073,-18.25610301,20.1940485,1120,0,0,Semiarid,Namibia
13240,-23.60557053,20.76753298,1214,2,115,Semiarid,Botswana
7682,-20.15361439,16.91672485,1462,3,215,Semiarid,Namibia
11648,-22.63296457,25.45054039,1078,3,47,Semiarid,Botswana
11332,-22.40524165,32.70560412,128,4,227,Dry subhumid,Mozambique
13892,-24.0448467,25.56804003,1133,1,90,Dry subhumid,Botswana
294,-9.648984951,13.35185048,122,3,45,Semiarid,Angola
10991,-22.12739273,44.40463355,284,1,90,Semiarid,Madagascar
252,-9.039388199,13.82023207,126,1,0,Dry subhumid,Angola
14584,-24.70106602,26.38811205,952,1,90,Dry subhumid,South Africa
12839,-23.26735483,33.87925303,56,1,47,Dry subhumid,Mozambique
7188,-19.74101818,25.33304075,962,2,0,Semiarid,Botswana
1645,-16.05999164,26.26576151,1018,1,270,Dry subhumid,Zambia
13298,-23.60772649,27.55825754,898,1,312,Semiarid,South Africa
1062,-15.30217287,12.50348152,313,5,12,Semiarid,Angola
10575,-21.97863172,31.06599906,565,3,287,Semiarid,Zimbabwe
15459,-26.01458263,31.89765935,325,3,107,Dry subhumid,Swaziland
11774,-22.73159959,18.07743803,1520,7,270,Semiarid,Namibia
