6497,-19.21038334,26.50156927,1024,3,107,Semiarid,Zimbabwe
530,-12.39621275,40.00621243,174,3,146,Dry subhumid,Mozambique
4654,-17.94402828,26.85083425,695,2,295,Semiarid,Zambia
6877,-19.52650049,21.47684273,1017,5,227,Semiarid,Botswana
7250,-19.83237684,16.21684741,1326,1,47,Semiarid,Namibia
1835,-16.15539272,31.86612848,532,1,226,Dry subhumid,Mozambique
15199,-25.58123534,23.57620555,1060,1,180,Semiarid,South Africa
19438,-24.95061801,15.96271402,988,5,168,Arid,Namibia
21278,-32.77269834,21.80939904,643,2,67,Arid,South Africa
16943,-29.96591224,25.21715808,1476,1,229,Semiarid,South Africa
13387,-23.70770898,17.84028279,1291,3,107,Semiarid,Namibia
13477,-23.71390735,29.43178389,1230,3,132,Dry subhumid,South Africa
13442,-23.71794977,25.33384923,1071,1,180,Dry subhumid,Botswana
4739,-18.04104633,18.20949038,1153,5,101,Semiarid,Namibia
8703,-20.79770645,31.64729888,439,0,0,Dry subhumid,Zimbabwe
13468,-23.71552432,28.37806007,1088,2,90,Semiarid,South Africa
313,-9.855417803,13.93207232,222,4,207,Dry subhumid,Angola
11780,-22.73348605,18.77974092,1412,1,90,Semiarid,Namibia
3300,-17.10104922,20.43012576,1132,1,134,Semiarid,Angola
1834,-16.15566222,31.74943733,510,1,226,Dry subhumid,Mozambique
7106,-19.72457901,15.7498133,1282,2,28,Semiarid,Namibia
4983,-18.15315608,28.13578443,882,2,208,Dry subhumid,Zimbabwe
14972,-25.24814003,21.35018027,1009,2,151,Semiarid,Botswana
12708,-23.27220573,17.60743947,1501,11,275,Semiarid,Namibia
17394,-31.46645809,26.74465338,1596,2,67,Dry subhumid,South Africa
6956,-19.61354724,14.46486311,1206,6,28,Semiarid,Namibia
4858,-18.12997955,13.53780174,1085,3,19,Semiarid,Namibia
8982,-21.01842251,27.7889449,1037,2,180,Semiarid,Zimbabwe
10875,-22.20042576,22.87632811,1024,1,47,Semiarid,Botswana
15870,-26.90283678,32.25231422,35,1,228,Semiarid,South Africa
4567,-17.93136204,16.69169687,1128,0,0,Semiarid,Namibia
18100,-32.99071946,23.92439255,704,1,90,Semiarid,South Africa
20123,-27.17475682,18.29923207,1168,3,339,Arid,Namibia
7114,-19.72781294,16.68469001,1527,1,0,Dry subhumid,Namibia
18655,-19.85474489,13.50950481,676,3,133,Hyperarid,Namibia
20840,-30.15455845,21.22594327,972,5,205,Arid,South Africa
16592,-28.82460267,22.51790031,1042,2,210,Semiarid,South Africa
15009,-25.25083497,25.68553966,1256,3,132,Dry subhumid,Botswana
2051,-16.365329,18.56495373,1202,1,90,Dry subhumid,Angola
19523,-25.02957992,44.37310269,156,2,90,Arid,Madagascar
6815,-19.50628839,14.2314808,1104,6,245,Semiarid,Namibia
548,-12.4983512,40.12344257,82,3,146,Dry subhumid,Mozambique
6114,-18.98023496,15.05209181,1151,2,270,Semiarid,Namibia
18346,-33.46449094,25.92323389,337,2,247,Dry subhumid,South Africa
16006,-27.24859833,24.86519815,1219,2,246,Semiarid,South Africa
3199,-16.99729381,28.95100555,801,4,296,Dry subhumid,Zimbabwe
5670,-18.66816023,16.45535012,1082,7,122,Semiarid,Namibia
12819,-23.27436169,31.53788408,273,2,90,Semiarid,South Africa
