1044,-15.2159346,32.91284545,385,3,199,Dry subhumid,Mozambique
18198,-33.22356278,20.6319772,860,1,130,Semiarid,South Africa
13296,-23.60799598,27.32406674,879,1,180,Semiarid,South Africa
8103,-20.46488063,14.57751185,739,2,295,Semiarid,Namibia
19623,-25.30123046,44.81480431,128,2,294,Arid,Madagascar
13596,-23.82682559,25.09965844,1075,3,312,Dry subhumid,Botswana
266,-9.242048127,13.58658026,5,3,252,Semiarid,Angola
9468,-21.34019905,27.43860194,989,2,245,Semiarid,Botswana
1957,-16.26669399,28.24951115,992,26,208,Dry subhumid,Zambia
9252,-21.23213172,21.70779959,1154,2,208,Semiarid,Botswana
15175,-25.45942378,32.7163839,35,7,83,Dry subhumid,Mozambique
20891,-30.4356413,18.28953027,1053,20,103,Arid,South Africa
16319,-27.92179581,26.03830808,1248,1,49,Dry subhumid,South Africa
1599,-15.93979705,34.19887361,364,1,314,Dry subhumid,Mozambique
11733,-22.6116745,35.39785502,64,2,0,Dry subhumid,Mozambique
11250,-22.41629093,23.11024941,1014,1,47,Semiarid,Botswana
4945,-18.15477305,23.6980171,949,2,180,Dry subhumid,Namibia
6684,-19.40441944,15.28385716,1396,10,106,Semiarid,Namibia
15029,-25.24032468,32.24692433,79,6,190,Dry subhumid,Mozambique
19040,-23.45923497,19.920242,1271,1,0,Arid,Namibia
9113,-21.12702883,24.51458569,914,3,107,Semiarid,Botswana
15086,-25.36078876,25.91973046,1188,4,0,Dry subhumid,South Africa
14651,-24.81048082,23.10809345,1054,1,48,Semiarid,Botswana
9641,-21.4469189,27.78948389,913,2,65,Semiarid,Botswana
5679,-18.67139417,17.5066485,1144,1,90,Semiarid,Namibia
14529,-24.50729941,45.59741659,421,17,93,Semiarid,Madagascar
4426,-17.83164904,18.56037233,1130,1,314,Semiarid,Namibia
7690,-20.15630933,17.85187106,1388,2,245,Semiarid,Namibia
2545,-16.66339002,14.0126512,1295,1,90,Dry subhumid,Angola
18686,-21.53908605,14.11452015,213,3,180,Hyperarid,Namibia
2468,-16.58200265,25.33250176,1041,2,332,Dry subhumid,Zambia
5636,-18.65226005,12.48380842,394,2,295,Semiarid,Namibia
8742,-20.90388731,18.08336691,1382,1,313,Semiarid,Namibia
7243,-19.8294124,15.39866185,1277,0,0,Semiarid,Namibia
15507,-26.12588389,31.66373805,296,2,29,Dry subhumid,Swaziland
11123,-22.30364219,30.2478135,426,13,130,Semiarid,Zimbabwe
10258,-21.68973352,45.33654583,255,14,214,Semiarid,Madagascar
18522,-33.93772343,20.98366764,1090,26,31,Semiarid,South Africa
17749,-32.28437415,25.80519526,854,1,230,Semiarid,South Africa
