1035,-15.21889904,31.86316404,939,15,58,Dry subhumid,Mozambique
14739,-24.91989562,22.87363316,1044,2,331,Semiarid,Botswana
2397,-16.56987539,17.04716023,1179,2,64,Dry subhumid,Angola
4876,-18.13833388,15.6398595,1096,4,77,Semiarid,Namibia
12443,-23.06065248,30.24969996,697,12,231,Dry subhumid,South Africa
3179,-16.99971926,26.61664346,1290,1,90,Dry subhumid,Zambia
12522,-23.16252143,17.25682702,1501,2,29,Semiarid,Namibia
14757,-24.9209736,24.98242829,1242,3,270,Dry subhumid,Botswana
2205,-16.46261655,16.11416997,1146,3,145,Dry subhumid,Angola
14118,-24.26232883,22.7572115,1074,2,29,Semiarid,Botswana
180,-7.511084406,13.13140391,106,2,153,Dry subhumid,Angola
10778,-22.08050067,33.17236874,120,2,0,Dry subhumid,Mozambique
16300,-27.92179581,23.80931836,1501,1,49,Semiarid,South Africa
2792,-16.78978298,22.29826222,1020,3,314,Dry subhumid,Angola
19262,-24.40893389,18.01464579,1205,1,48,Arid,Namibia
18678,-21.1631411,13.91159073,221,5,23,Hyperarid,Namibia
2673,-16.68360211,28.95046656,487,0,0,Dry subhumid,Zimbabwe
19577,-25.16109328,45.10639745,155,1,312,Arid,Madagascar
3177,-16.99998875,26.38326115,1265,0,0,Dry subhumid,Zambia
11552,-22.4526727,44.1736767,703,9,295,Semiarid,Madagascar
420,-11.164353,40.11374077,100,3,226,Dry subhumid,Mozambique
15038,-25.23709075,33.30145664,42,9,276,Dry subhumid,Mozambique
15341,-25.80249039,26.0372301,1451,2,151,Dry subhumid,South Africa
15786,-26.80123732,23.22370663,1123,2,270,Semiarid,South Africa
10140,-21.77004291,23.3447097,999,2,208,Semiarid,Botswana
13827,-23.86185988,44.3030341,301,1,90,Semiarid,Madagascar
14325,-24.28658335,45.82945143,355,1,132,Semiarid,Madagascar
17536,-31.81599256,26.74492288,1212,16,232,Dry subhumid,South Africa
16901,-29.85137704,24.04323966,1173,1,229,Semiarid,South Africa
2402,-16.57176186,17.63061601,1195,3,145,Dry subhumid,Angola
5665,-18.66627377,15.87108586,1103,1,133,Semiarid,Namibia
4844,-18.1221642,11.90277809,4,5,125,Semiarid,Namibia
17738,-32.28437415,24.51216024,964,21,297,Semiarid,South Africa
18979,-22.58526403,43.3274637,10,3,253,Arid,Madagascar
6047,-18.89345771,24.86573714,991,2,270,Dry subhumid,Botswana
3367,-17.10293568,28.25085862,683,2,296,Dry subhumid,Zimbabwe
1411,-15.82256691,12.61720824,386,4,244,Dry subhumid,Angola
17905,-32.63606459,22.8666263,825,3,74,Semiarid,South Africa
8954,-21.02003948,24.51485519,912,2,90,Semiarid,Botswana
5031,-18.24235879,15.28897755,1104,2,65,Semiarid,Namibia
9456,-21.34100753,26.03507414,1036,1,180,Semiarid,Botswana
21196,-31.88794762,19.31360969,730,2,67,Arid,South Africa
17489,-31.69903191,26.86242252,1893,6,117,Dry subhumid,South Africa
1711,-16.04489994,33.9657608,371,2,116,Semiarid,Mozambique
20519,-28.86745231,19.61436565,836,1,0,Arid,South Africa
15728,-26.68912757,22.40309562,965,2,180,Semiarid,South Africa
19775,-25.92376295,18.59594561,1072,1,180,Arid,Namibia
8551,-20.6904476,31.76399003,486,1,133,Dry subhumid,Zimbabwe
12263,-22.95096818,30.8347727,478,1,90,Semiarid,South Africa
13131,-23.49858118,27.79217884,908,1,180,Semiarid,South Africa
639,-13.0160503,39.5448377,395,5,54,Dry subhumid,Mozambique
11402,-22.51762089,18.89724056,1468,0,0,Semiarid,Namibia
8019,-20.37783388,22.29368081,937,2,115,Semiarid,Botswana
18978,-22.63592901,16.11848189,1487,10,329,Arid,Namibia
20784,-30.00444996,18.14400319,718,1,270,Arid,South Africa
5990,-18.88456439,18.20679543,1177,1,90,Semiarid,Namibia
10657,-22.08642955,19.01554868,1537,1,313,Semiarid,Namibia
19573,-25.16594418,44.52078572,91,7,97,Arid,Madagascar
6046,-18.89345771,24.74877649,982,3,199,Dry subhumid,Botswana
1550,-15.95354128,28.48235447,941,33,308,Dry subhumid,Zambia
12241,-22.95554959,28.25975194,885,1,313,Semiarid,South Africa
591,-12.70397557,40.12505954,191,4,207,Dry subhumid,Mozambique
11279,-22.41656042,26.50372522,1214,2,208,Semiarid,Botswana
2901,-16.87494326,14.595029,1140,2,270,Dry subhumid,Angola
18709,-22.86365194,15.13186221,450,5,168,Hyperarid,Namibia
11303,-22.41332649,29.3121283,648,3,324,Semiarid,South Africa
7942,-20.26707161,30.4768839,938,0,0,Dry subhumid,Zimbabwe
15505,-26.13450772,26.38892053,1516,1,132,Dry subhumid,South Africa
11665,-22.63188659,27.43994941,1301,2,115,Semiarid,Botswana
7636,-20.05794381,28.13847938,1207,2,295,Semiarid,Zimbabwe
20940,-30.58440231,20.19755193,958,8,0,Arid,South Africa
14506,-24.58033245,32.59618931,77,0,0,Dry subhumid,Mozambique
12915,-23.39024436,22.40686854,1160,1,180,Semiarid,Botswana
6041,-18.89345771,24.16478172,924,1,180,Dry subhumid,Botswana
1376,-15.7384846,31.98147216,317,0,0,Semiarid,Mozambique
6382,-19.10096854,29.65600339,1317,4,47,Dry subhumid,Zimbabwe
2638,-16.68656655,24.86573714,1118,1,134,Dry subhumid,Zambia
1344,-15.74576095,28.24870266,1161,27,338,Dry subhumid,Zambia
