4015,-17.52442521,25.44946241,976,0,0,Dry subhumid,Zambia
2055,-16.36640698,19.03171835,1129,2,152,Dry subhumid,Angola
11516,-22.51465645,32.23776152,185,2,0,Semiarid,Mozambique
9493,-21.33561764,30.36261819,605,1,47,Semiarid,Zimbabwe
11874,-22.73671999,29.78077938,753,1,133,Dry subhumid,South Africa
7303,-19.84585157,22.41118045,949,3,270,Semiarid,Botswana
7442,-19.95203244,22.17725915,950,2,180,Semiarid,Botswana
19812,-26.06120519,18.15586095,969,1,312,Arid,Namibia
21051,-31.01909708,20.9308467,1152,2,30,Arid,South Africa
9269,-21.23374869,23.69613064,980,3,287,Semiarid,Botswana
13336,-23.59937216,32.00734364,192,1,90,Dry subhumid,Mozambique
1677,-16.05541023,29.99933949,557,5,180,Dry subhumid,Zimbabwe
379,-10.7762808,14.2764864,294,12,29,Dry subhumid,Angola
16988,-30.19498263,23.33851132,1055,4,300,Semiarid,South Africa
12489,-22.99705176,43.71014601,190,3,270,Semiarid,Madagascar
15390,-25.91325266,25.09965844,1215,2,270,Dry subhumid,South Africa
11077,-22.30903208,24.86546764,1033,1,47,Semiarid,Botswana
20349,-28.1559866,17.85618297,580,2,270,Arid,Namibia
11051,-22.30714562,21.82314327,1088,2,152,Semiarid,Botswana
17694,-32.16687451,26.39269346,1512,6,310,Dry subhumid,South Africa
18445,-33.70164618,22.74804869,657,4,141,Semiarid,South Africa
16175,-27.57576476,31.66804996,411,5,114,Dry subhumid,South Africa
10559,-21.98240464,29.19408967,594,3,144,Semiarid,Zimbabwe
16358,-28.03444454,25.33438822,1271,1,49,Semiarid,South Africa
5768,-18.68055699,27.90294111,1089,1,270,Dry subhumid,Zimbabwe
1413,-15.82364489,12.85032105,530,1,226,Dry subhumid,Angola
12193,-22.95662757,22.64159832,1102,1,313,Semiarid,Botswana
4860,-18.13105753,13.77145355,1307,22,202,Semiarid,Namibia
1515,-15.92847828,12.96647322,546,1,134,Dry subhumid,Angola
5206,-18.35446854,17.27407467,1133,1,226,Semiarid,Namibia
1458,-15.84736041,29.88210935,501,4,296,Semiarid,Zimbabwe
5903,-18.78781583,25.68338371,1062,1,90,Dry subhumid,Botswana
8277,-20.5813023,17.38295048,1372,3,287,Semiarid,Namibia
10087,-21.75872414,17.14471727,1530,3,160,Semiarid,Namibia
18332,-33.46476044,24.27689147,620,2,31,Dry subhumid,South Africa
4545,-17.92192973,14.12287448,1262,1,0,Semiarid,Namibia
10435,-21.8053467,44.28497796,214,36,276,Semiarid,Madagascar
1674,-16.05594922,29.64926602,590,3,314,Dry subhumid,Zimbabwe
8167,-20.48428424,22.05975951,953,2,332,Semiarid,Botswana
11929,-22.66799887,44.29252381,662,15,212,Semiarid,Madagascar
19698,-25.64806999,18.88969471,1060,1,48,Arid,Namibia
1848,-16.15108081,33.38284401,277,3,145,Semiarid,Mozambique
1736,-16.1513503,16.69870373,1201,1,314,Dry subhumid,Angola
13197,-23.4231227,44.76764276,389,1,270,Semiarid,Madagascar
