1 163000 9737000
2 163000 9742000
3 163000 9747000
4 163000 9752000
5 163000 9757000
6 163000 9762000
7 163000 9767000
8 163000 9772000
9 163000 9777000
10 163000 9782000
11 163000 9787000
12 163000 9792000
13 163000 9797000
14 163000 9802000
15 163000 9807000
16 163000 9812000
17 163000 9817000
18 163000 9822000
19 163000 9827000
20 163000 9832000
21 163000 9837000
22 163000 9842000
23 163000 9847000
24 163000 9852000
25 163000 9857000
26 163000 9862000
27 163000 9867000
28 163000 9872000
29 163000 9877000
30 163000 9882000
31 163000 9887000
32 163000 9892000
33 163000 9897000
34 163000 9902000
35 163000 9907000
36 163000 9912000
37 163000 9917000
38 163000 9922000
39 163000 9927000
40 163000 9932000
41 163000 9937000
42 163000 9942000
43 168000 9737000
44 168000 9742000
45 168000 9747000
46 168000 9752000
47 168000 9757000
48 168000 9762000
49 168000 9767000
50 168000 9772000
51 168000 9777000
52 168000 9782000
53 168000 9787000
54 168000 9792000
55 168000 9797000
56 168000 9802000
57 168000 9807000
58 168000 9812000
59 168000 9817000
60 168000 9822000
61 168000 9827000
62 168000 9832000
63 168000 9837000
64 168000 9842000
65 168000 9847000
66 168000 9852000
67 168000 9857000
68 168000 9862000
69 168000 9867000
70 168000 9872000
71 168000 9877000
72 168000 9882000
73 168000 9887000
74 168000 9892000
75 168000 9897000
76 168000 9902000
77 168000 9907000
78 168000 9912000
79 168000 9917000
80 168000 9922000
81 168000 9927000
82 168000 9932000
83 168000 9937000
84 168000 9942000
85 173000 9737000
86 173000 9742000
87 173000 9747000
88 173000 9752000
89 173000 9757000
90 173000 9762000
91 173000 9767000
92 173000 9772000
93 173000 9777000
94 173000 9782000
95 173000 9787000
96 173000 9792000
97 173000 9797000
98 173000 9802000
99 173000 9807000
100 173000 9812000
101 173000 9817000
102 173000 9822000
103 173000 9827000
104 173000 9832000
105 173000 9837000
106 173000 9842000
107 173000 9847000
108 173000 9852000
109 173000 9857000
110 173000 9862000
111 173000 9867000
112 173000 9872000
113 173000 9877000
114 173000 9882000
115 173000 9887000
116 173000 9892000
117 173000 9897000
118 173000 9902000
119 173000 9907000
120 173000 9912000
121 173000 9917000
122 173000 9922000
123 173000 9927000
124 173000 9932000
125 173000 9937000
126 173000 9942000
127 178000 9737000
128 178000 9742000
129 178000 9747000
130 178000 9752000
131 178000 9757000
132 178000 9762000
133 178000 9767000
134 178000 9772000
135 178000 9777000
136 178000 9782000
137 178000 9787000
138 178000 9792000
139 178000 9797000
140 178000 9802000
141 178000 9807000
142 178000 9812000
143 178000 9817000
144 178000 9822000
145 178000 9827000
146 178000 9832000
147 178000 9837000
148 178000 9842000
149 178000 9847000
150 178000 9852000
151 178000 9857000
152 178000 9862000
153 178000 9867000
154 178000 9872000
155 178000 9877000
156 178000 9882000
157 178000 9887000
158 178000 9892000
159 178000 9897000
160 178000 9902000
161 178000 9907000
162 178000 9912000
163 178000 9917000
164 178000 9922000
165 178000 9927000
166 178000 9932000
167 178000 9937000
168 178000 9942000
169 183000 9737000
170 183000 9742000
171 183000 9747000
172 183000 9752000
173 183000 9757000
174 183000 9762000
175 183000 9767000
176 183000 9772000
177 183000 9777000
178 183000 9782000
179 183000 9787000
180 183000 9792000
181 183000 9797000
182 183000 9802000
183 183000 9807000
184 183000 9812000
185 183000 9817000
186 183000 9822000
187 183000 9827000
188 183000 9832000
189 183000 9837000
190 183000 9842000
191 183000 9847000
192 183000 9852000
193 183000 9857000
194 183000 9862000
195 183000 9867000
196 183000 9872000
197 183000 9877000
198 183000 9882000
199 183000 9887000
200 183000 9892000
201 183000 9897000
202 183000 9902000
203 183000 9907000
204 183000 9912000
205 183000 9917000
206 183000 9922000
207 183000 9927000
208 183000 9932000
209 183000 9937000
210 183000 9942000
211 188000 9737000
212 188000 9742000
213 188000 9747000
214 188000 9752000
215 188000 9757000
216 188000 9762000
217 188000 9767000
218 188000 9772000
219 188000 9777000
220 188000 9782000
221 188000 9787000
222 188000 9792000
223 188000 9797000
224 188000 9802000
225 188000 9807000
226 188000 9812000
227 188000 9817000
228 188000 9822000
229 188000 9827000
230 188000 9832000
231 188000 9837000
232 188000 9842000
233 188000 9847000
234 188000 9852000
235 188000 9857000
236 188000 9862000
237 188000 9867000
238 188000 9872000
239 188000 9877000
240 188000 9882000
241 188000 9887000
242 188000 9892000
243 188000 9897000
244 188000 9902000
245 188000 9907000
246 188000 9912000
247 188000 9917000
248 188000 9922000
249 188000 9927000
250 188000 9932000
251 188000 9937000
252 188000 9942000
253 193000 9737000
254 193000 9742000
255 193000 9747000
256 193000 9752000
257 193000 9757000
258 193000 9762000
259 193000 9767000
260 193000 9772000
261 193000 9777000
262 193000 9782000
263 193000 9787000
264 193000 9792000
265 193000 9797000
266 193000 9802000
267 193000 9807000
268 193000 9812000
269 193000 9817000
270 193000 9822000
271 193000 9827000
272 193000 9832000
273 193000 9837000
274 193000 9842000
275 193000 9847000
276 193000 9852000
277 193000 9857000
278 193000 9862000
279 193000 9867000
280 193000 9872000
281 193000 9877000
282 193000 9882000
283 193000 9887000
284 193000 9892000
285 193000 9897000
286 193000 9902000
287 193000 9907000
288 193000 9912000
289 193000 9917000
290 193000 9922000
